norm_title,description,audience_group,genres,sentiment_score,violence_flag
iris,Two friends' lives are changed forever when they are recruited by a top-secret organization tasked with protecting the country from foreign threats.,teen,['action'],0.0772,0
avatar the last airbender,"Siblings Katara and Sokka wake young Aang from a long hibernation and learn he's an Avatar, whose air-bending powers can defeat the evil Fire Nation.",child,['action'],-0.8689,0
heaven without people,"From long resentments to deep secrets, an overdue family reunion erupts with drama when the matriarch makes a disturbing discovery.",adult,['drama'],-0.7351,0
i love you stupid,"After Marcos is dumped by his girlfriend, he attempts to reinvent himself as a modern man with the help of a childhood friend and an online guru.",adult,"['comedy', 'romance']",0.4939,0
inhuman resources,"Alain Delambre, unemployed and 57, is lured by an attractive job opening. But things get ugly when he realizes he’s a pawn in a cruel corporate game.",adult,['drama'],-0.8658,0
madam secretary,"When a highly capable woman becomes secretary of state, she struggles to find balance between the demands of world politics and those of her family.",child,['drama'],0.101,0
magic for humans,"From baffling people on the street to orchestrating elaborate tricks, Justin Willman blends good-natured magic with grown-up laughs.",teen,['comedy'],0.4019,0
parasyte the maxim,"A teenager battles an onslaught of parasites from space with help from Migi, a docile parasitic creature that's taken over his right hand.",adult,['horror'],0.5106,0
shera and the princesses of power,"Soldier Adora finds a magic sword – and her identity as legendary hero She-Ra. She joins the Rebellion, but her best friend stays with the evil Horde.",child,"['action', 'sci-fi']",0.7227,0
sleepless society two pillows a lost soul,A motivational speaker about to divorce her abusive husband wakes up from a wild party one morning to find a dead body.,adult,['drama'],-0.7783,0
strangers from hell,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.,adult,['horror'],-0.8519,1
dilan 1990,"At a Bandung high school, charming and rebellious Dilan vies for the affections of shy new student Milea.",teen,"['drama', 'romance']",0.4767,0
dilan 1991,"Dilan's involvement in the motorbike gang imperils his relationship with Milea, whose distant relative returns from Belgium.",teen,"['drama', 'romance']",0.0,0
fan of amoory,"Inspired by his idol Omar Abdulrahman, a young boy navigates obstacles as he chases his dream of becoming a professional soccer player.",child,['drama'],0.3818,0
malang,"Years after a police encounter separates him from his lover, an angry young man goes on a killing spree, with an equally vengeful cop on his heels.",adult,"['action', 'romance']",-0.5994,1
rencor tatuado,"Armed with a thirst for revenge, a vigilante makes justice her business after being hired by various women to seduce and humiliate their rapists.",adult,['drama'],-0.8316,0
delivery boy,A teen criminal and a young sex worker forge an unlikely alliance during a night that forces them to confront painful pasts and crises of conscience.,teen,['thriller'],-0.7906,0
wedy atkalam,"A socially conscious film director struggles with his career as he faces numerous obstacles, including his social media-friendly significant other.",child,"['comedy', 'drama']",-0.5106,0
fire in the blood,Dylan Mohan Gray examines Africa's AIDS crisis and activists' battle with pharmaceutical companies to make life-saving HIV drugs more affordable.,teen,['documentary'],-0.7717,0
wrong missy,"Tim thinks he's invited the woman of his dreams on a work retreat to Hawaii, realizing too late he mistakenly texted someone from a nightmare blind date.",adult,"['comedy', 'romance']",-0.1027,0
ali alia,Drugs and addiction endanger the love — and lives — of two childhood sweethearts struggling to survive the perils of a precarious world.,teen,"['drama', 'romance']",0.7351,0
unbreakable kimmy schmidt kimmy vs the reverend,"It's an interactive Kimmy special! Kimmy's getting married, but first she has to foil the Reverend's evil plot. It's your move: What should she do next?",teen,['comedy'],-0.7609,0
action replayy,"Sick of his parents’ constant squabbling, a young man travels back in time to the onset of their romance, with plans to set them up for marital bliss.",child,['comedy'],0.6124,0
andaz apna apna,"Broke and with no concrete plans for the future, two young men discover that a stunning heiress lives nearby and try to charm her into marriage.",teen,"['action', 'comedy']",0.0772,0
bordertown,A gifted detective takes a job in a small town so he can spend more time with his family. But he's soon drawn into a web of disturbing murder cases.,adult,['drama'],-0.9186,1
have a good trip adventures in psychedelics,"Explore hallucinogenic highs and lows as celebrities share funny, mind-blowing tales via animations, reenactments and more in this documentary.",adult,['documentary'],0.5106,0
trial by media,"In this true crime docuseries, some of the most dramatic trials of all time are examined with an emphasis on how the media may have impacted verdicts.",adult,['documentary'],-0.1027,1
john henry,A reformed LA gang member upends his peaceful new life when he steps in to protect two young immigrants from his violent former leader.,adult,"['drama', 'thriller']",0.2263,0
18 presents,A pregnant mother with terminal cancer leaves behind 18 sentimental gifts for her unborn daughter to receive every birthday until she reaches womanhood.,adult,['drama'],-0.4404,0
dead to me,A hotheaded widow searching for the hit-and-run driver who mowed down her husband befriends an eccentric optimist who isn't quite what she seems.,adult,"['comedy', 'drama']",0.5267,0
eddy,"The owner of a Paris jazz club gets tangled up with dangerous criminals as he fights to protect his business, his band and his teenage daughter.",adult,['drama'],-0.7845,1
hollow,"Three teens join forces to find a way home after waking up in a strange realm filled with magic portals, perplexing puzzles and vicious beasts.",child,['thriller'],-0.2732,0
aerials,Dubai residents struggle to figure out why a fleet of alien spaceships are hovering over their city when all contact with the outside world is cut off.,teen,['sci-fi'],-0.5267,0
in paradox,"On the run from assailants, a man desperately seeks to take control of his strange memories before they consume his life — and sanity.",teen,"['sci-fi', 'thriller']",-0.5267,0
scissor seven,"Seeking to recover his memory, a scissor-wielding, hairdressing, bungling quasi-assassin stumbles into a struggle for power among feuding factions.",adult,"['action', 'comedy']",-0.5994,0
si doel the movie,"Fourteen years after the woman he loved left him, a married man ventures to Amsterdam to find her but must decide where his heart lies.",child,['drama'],-0.3071,0
becoming,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others as she tours with ""Becoming.""",child,['documentary'],0.6124,0
sí mi amor,A blindsided boyfriend must prove his fidelity when his girlfriend spontaneously dumps him after suspecting him of cheating.,adult,"['comedy', 'romance']",-0.7906,0
arctic dogs,"When he stumbles upon evil Otto Von Walrus's scheme to melt the Arctic, ambitious delivery fox Swifty assembles a ragtag crew to protect the planet.",child,['comedy'],0.0772,0
luccas neto em acampamento de férias 2,"Luccas and his band of buddies make music and mischief at a new summer camp, where they face off with talented rivals and their tough coach.",child,['comedy'],0.0772,0
one day justice delivered,"A former judge in retirement finds and punishes the culprits he could not convict in court, spurring a crime branch officer to investigate.",teen,['drama'],-0.765,1
almost happy,"Sebastián is a radio show host of modest fame, trying to find a way in the world as he deals with his ex-wife (whom he still loves) and two kids.",adult,['comedy'],0.4404,0
