norm_title,description,audience_group,genres,sentiment_score,violence_flag
inception,"[""A troubled stealer world health organization extracts secret from multitude ' s dreaming takes one last task: leading a dangerous mission to plant an idea in a target ' s subconscious.""]",teen,"['action', 'sci-fi', 'thriller']",-0.7783,0
lincoln lawyer,['A street - wise defense mechanism lawyer who function out of the back rear end of his Lincoln lands a in high spirits - visibility case that soon put him and his family in danger.'],adult,"['drama', 'thriller']",-0.4404,0
machinist,"['Haunted and gaunt after a prolonged bout of insomnia, factory proletarian Trevor Reznik begins to interview his sanity amid a serial of mysterious events.']",adult,"['drama', 'thriller']",-0.4767,0
net,"['A computer analyst turn a target after she stumble onto a confederacy via a mysterious floppy disk, forcing her to give way on the run to clear her name.']",teen,['thriller'],-0.2023,0
hostage house,"['A realtor and her girl get taken captive by deuce fugitive crook during an undefended house, forcing her to find creative ways to insure their survival of the fittest.']",teen,['thriller'],0.2023,0
operative,"['Influence as a Mossad undercover agent assigned to Tehran, Rachel give her breaking item. Straightaway it ’ s dangerously hard to tell whose side she ’ s on.']",adult,"['drama', 'thriller']",-0.4939,0
kingdom ashin of the north,"['Tragedy, betrayal and a mysterious discovery fuel a cleaning woman \' s payback for the going of her tribe and family in this special sequence of "" Land. ""']",adult,"['horror', 'thriller']",-0.8113,0
sanitation day,['Two copper must contend with the uncooperative tenants of an flat complex as they try to figure out a execution before the criminal offence scene is wiped clean and jerk.'],teen,"['drama', 'thriller']",-0.6705,1
deep,['Four insomniac med school students are lured into a neuroscience experiment that spirals out of control — and mustiness find a way proscribed before it ’ s overly late.'],adult,"['drama', 'thriller']",0.0,0
beguiled,"['During the Civil War, a wounded Union soldier take refuge at a Southerly girls school, rupture the calm air amid develop sexual tension and infighting.']",adult,"['drama', 'thriller']",-0.4939,1
lethal love,"['After a business owner starts receiving online threats, doubts and paranoia crawl in when she reconnects with a former flaming and meet a new customer.']",teen,['thriller'],-0.7184,0
resident evil infinite darkness,"['Years after the revulsion of Raccoon City, Leon and Claire obtain themselves consumed by a dark conspiracy when a viral attack harry the White House.']",adult,"['horror', 'thriller']",-0.8807,1
haseen dillruba,"['Under investigating as a suspect in her husband ’ s murder, a married woman reveal particular of their thorny wedlock that seem to only further dim the truth.']",adult,"['romance', 'thriller']",-0.7717,1
rattlesnake the ahanna story,"['In this stylish remake, a disillusioned mastermind gather a team to pull slay a serial of prominent heists — but his crimes make as well many enemies.']",adult,"['drama', 'thriller']",-0.7391,1
8th night,"[""With prayer bead in one paw and an axe in the other, a monk hunts pour down a millennium - honest to god intent that ' s possessing humans and unleashing hell on Land.""]",teen,"['horror', 'thriller']",-0.1779,0
congo,"['Eight people, some with posterior motives, go on an expedition to the Congo, where they find a lost urban center protect by killer emulator.']",teen,"['action', 'thriller']",-0.5719,1
american,"['Dispatched to a small Italian townsfolk to await further orders, assassinator Diddlysquat embarks on a double life that crataegus oxycantha be more relaxing than equal good for him.']",adult,"['drama', 'thriller']",0.7778,0
game,"[""An aloof investment banker ' s animation spirals into risk and paranoia after his brother yield him an rummy birthday natural endowment: the chance to play a mysterious plot.""]",adult,['thriller'],0.0772,0
strangers,"['A unruffled check at a remote vacation home spirals into terror for a brace when they come under flack by triplet masked, deep, murderous intruders.']",adult,"['horror', 'thriller']",-0.8934,1
voiceless,"['A bright and promising youthful girl gets abducted and carry to a terrorist camp, where she unexpectedly crosses paths with her soulmate.']",adult,"['drama', 'thriller']",0.128,1
lying and stealing,"[""A talented thief team up with an aspiring actress to slip nontextual matter from louisiana ' mho high rollers. For their last heist, they ' ray going for the ultimate: exemption.""]",adult,['thriller'],0.2263,0
prime time,"['On New Year ’ s Eve 1999, an armed mankind enters a idiot box studio apartment during a program, takes the host hostage and make one demand: to give a message live on air.']",adult,"['drama', 'thriller']",-0.128,1
assassination of gianni versace,"[""Defining moments in Andrew Cunanan ' s life history, starting in childhood, lead upwardly to a 1997 slaying fling that kills five, including fashion ikon Gianni Versace.""]",adult,"['drama', 'thriller']",-0.8481,1
security,"['After the assault of a young fair sex in their seaside town, a security expert and his category start out catch in a powerful riptide of secrets and lies.']",adult,"['drama', 'thriller']",-0.34,0
beyond evil,"['As a killing resemble a dusty case resurfaces in a little ithiel town, the chase for the truth fall on 2 policemen who each harbor enigma of their own.']",adult,['thriller'],-0.4767,1
until midnight,"['After returning domicile from a employment misstep, a newlywed must fight hit a masked intruder before his married woman return at midnight.']",teen,['thriller'],-0.3818,1
awake,"[""After a spheric event wipes prohibited humanity ' s ability to slumber, a troubled ex husband - soldier fight to salvage her family as beau monde and her mind spiral into chaos.""]",adult,"['drama', 'thriller']",-0.5994,1
girl and the gun,"['Fed upwards with insult by those around her, a department store saleslady finds a arm in an alley and decides to settle scores.']",adult,"['drama', 'thriller']",-0.7506,1
domestic disturbance,"[""A recover alcoholic equal unbelieving of his son ' s call that his unexampled stepfather is a killer – but before long begins to sense the boy is telling the truth.""]",teen,['thriller'],-0.09,1
population 436,"[""A nosecount taker commit to investigate wherefore Norman rockwell Decline has had the same population, 436, for more than than a century, before long wishes he hadn ' mt take the job.""]",adult,"['horror', 'thriller']",0.1531,0
interpreter,['Silvia Broome be a transcriber at the United Carry amelia moore nation. Just her job turns perilous when she take in a patch to assassinate a government functionary.'],teen,['thriller'],0.2263,0
wedding guest,"['Hired to extract a bride - to - be before her arranged nuptials in Islamic republic of pakistan, a hired throttle goes on the running game with his surety when his programme unravels.']",adult,"['drama', 'romance', 'thriller']",-0.34,1
welcome home,"['A duo let a villa in Italy hoping to mend their bruised family relationship, merely the devilishly charming homeowner can ’ thyroxin seem to leave them alone.']",adult,['thriller'],0.2263,0
ghost lab,"['After witnessing a haunting in their hospital, two doctors go perilously obsess with obtaining scientific test copy that ghosts be.']",adult,"['horror', 'thriller']",-0.7003,0
place in the stars,['A youthful attorney who has info about imitative drug trafficking in Nigeria must choose between betraying his sense of right and wrong or revealing the truth.'],teen,"['drama', 'thriller']",-0.296,0
taxi no 9211,"['When an chesty scion hails his taxi, a cabbie in desperate need of money sees an chance that kicks off an intensely disputative xxiv - minute showdown.']",teen,"['drama', 'thriller']",-0.6361,0
small town crime,"[""When a disgraced ex - cop discovers a croak woman, atomic number 2 ' s compelled to dog john l. h. down her killer — an bit of self - redemption that takes him down a gloomy track.""]",adult,['thriller'],-0.7964,1
ferry,"['Before he build a drug empire, Ferry Bouman returns to his hometown on a revenge foreign mission that finds his dedication tested — and a love that alters his life.']",adult,"['drama', 'thriller']",0.6486,0
haunted,"['Real mass sit down down with admirer and family to share terrifying true stories from their past, re - created through cool down re - enactments.']",adult,"['horror', 'thriller']",0.5106,0
